BK,C,JPM,NTRS,STT,^GSPC
20.855430603027344,35.21028518676758,29.11685562133789,38.71464538574219,30.538999557495117,1064.5899658203125
20.449316024780273,34.367488861083984,28.520198822021484,37.7190055847168,29.721216201782227,1048.9200439453125
20.52547264099121,34.7420539855957,28.925935745239258,37.95763397216797,29.88306999206543,1049.3299560546875
21.253076553344727,36.05307388305664,30.023771286010742,39.002647399902344,31.09269142150879,1080.2900390625
21.379987716674805,36.33401107788086,30.357898712158203,38.85453414916992,31.033063888549805,1090.0999755859375
22.056833267211914,36.614959716796875,31.16140365600586,40.20399856567383,32.30233383178711,1104.510009765625
21.549198150634766,35.865787506103516,30.453369140625,39.257728576660156,31.263063430786133,1091.8399658203125
21.67611312866211,35.95944595336914,31.121627807617188,39.58881378173828,31.7741756439209,1098.8699951171875
21.633804321289062,36.614959716796875,31.901256561279297,39.67985153198242,32.59196472167969,1104.1800537109375
21.5745849609375,36.614959716796875,31.630765914916992,39.481204986572266,32.31084060668945,1109.550048828125
22.056833267211914,37.364105224609375,32.71269989013672,40.540653228759766,33.06900405883789,1121.9000244140625
21.650724411010742,36.895870208740234,32.39448928833008,40.234413146972656,32.566410064697266,1121.0999755859375
21.72687339782715,36.70859146118164,32.601341247558594,40.2923469543457,33.09455490112305,1125.0699462890625
21.61688804626465,37.17681121826172,32.609283447265625,40.764129638671875,32.9156608581543,1124.6600341796875
21.515357971191406,36.989524841308594,31.869428634643555,40.59031677246094,32.54936981201172,1125.5899658203125
21.94684600830078,37.364105224609375,32.76838684082031,40.95451354980469,33.6652946472168,1142.7099609375
21.67611312866211,36.895870208740234,32.291072845458984,40.09369659423828,32.9156608581543,1139.780029296875
21.506895065307617,36.33401107788086,31.773971557617188,39.348777770996094,32.15751266479492,1134.280029296875
21.261533737182617,35.58486557006836,31.1057071685791,38.876976013183594,31.671953201293945,1124.8299560546875
22.107601165771484,36.521305084228516,31.622817993164062,40.25924301147461,32.64306640625,1148.6700439453125
21.70994758605957,36.24036407470703,31.08979606628418,39.70469284057617,32.523807525634766,1142.1600341796875
21.879165649414062,36.33401107788086,30.98638343811035,39.81227493286133,32.34493637084961,1147.699951171875
21.819936752319336,36.70859146118164,30.556779861450195,39.58052444458008,31.816635131835938,1144.72998046875
22.107601165771484,36.614959716796875,30.278343200683594,39.928165435791016,32.089298248291016,1141.199951171875
22.285274505615234,38.300537109375,30.8750057220459,40.32545852661133,32.55794143676758,1146.239990234375
22.1752872467041,37.738677978515625,31.02635383605957,39.45637893676758,31.987058639526367,1137.030029296875
22.386804580688477,38.67512893676758,31.575986862182617,40.22612380981445,32.975460052490234,1160.75
22.68292236328125,38.39419174194336,31.78308868408203,40.46616744995117,33.265174865722656,1159.969970703125
22.386804580688477,39.143333435058594,31.480398178100586,39.911624908447266,32.94990921020508,1158.06005859375
22.454484939575195,39.23698425292969,31.313125610351562,40.019203186035156,33.22256851196289,1165.1500244140625
22.471405029296875,39.143333435058594,31.647680282592773,40.51581954956055,33.65712356567383,1165.3199462890625
22.488332748413086,39.7052116394043,32.181373596191406,40.772403717041016,33.793453216552734,1169.77001953125
22.530628204345703,39.79886245727539,31.73529815673828,40.95451354980469,34.219505310058594,1178.0999755859375
22.090682983398438,38.01961898803711,30.843141555786133,40.805511474609375,33.946834564208984,1173.81005859375
21.862241744995117,36.989524841308594,29.592531204223633,40.34201431274414,34.12576675415039,1176.18994140625
22.522171020507812,39.04969787597656,30.428916931152344,41.50906753540039,35.11418151855469,1184.7099609375
21.989154815673828,38.01961898803711,30.022674560546875,40.797245025634766,34.33879089355469,1165.9000244140625
21.61688804626465,38.48783493041992,30.349275588989258,40.490997314453125,34.534767150878906,1178.1700439453125
21.5745849609375,38.11325454711914,30.0306339263916,39.24116897583008,34.28766632080078,1180.260009765625
21.379987716674805,38.48783493041992,30.0306339263916,39.5722541809082,34.42400360107422,1183.0799560546875
21.092327117919922,39.424285888671875,29.528806686401367,39.746063232421875,34.3046989440918,1185.6199951171875
21.17693328857422,39.143333435058594,29.632352828979492,41.85668182373047,34.91820526123047,1185.6400146484375
21.414684295654297,39.04969787597656,29.903194427490234,41.641502380371094,35.293113708496094,1182.449951171875
21.372230529785156,39.04969787597656,29.879301071166992,41.401466369628906,35.028968811035156,1183.780029296875
21.27882957458496,39.04969787597656,29.97488021850586,41.07866287231445,35.582828521728516,1183.260009765625
21.270336151123047,38.86240768432617,29.80760383605957,40.89656448364258,35.59135055541992,1184.3800048828125
21.295808792114258,39.04969787597656,29.441181182861328,41.88982009887695,35.72767639160156,1193.5699462890625
21.873207092285156,39.23698425292969,30.046579360961914,41.732540130615234,36.025917053222656,1197.9599609375
22.50155258178711,40.54800033569336,31.703432083129883,42.73405456542969,37.448883056640625,1221.06005859375
23.919580459594727,42.04631805419922,32.61152648925781,42.94099044799805,38.744049072265625,1225.8499755859375
23.83466339111328,41.578102111816406,32.269004821777344,42.46091079711914,38.13053512573242,1223.25
23.56294822692871,40.26707458496094,31.78308868408203,41.82358932495117,37.46591567993164,1213.4000244140625
23.537471771240234,41.390811920166016,32.356624603271484,42.57680130004883,38.0623779296875,1218.7099609375
23.49502182006836,40.828948974609375,31.878686904907227,42.37815856933594,38.309486389160156,1213.5400390625
23.342174530029297,40.173439025878906,31.552101135253906,41.88153076171875,37.397743225097656,1199.2099609375
23.545963287353516,40.45436477661133,31.92647933959961,42.46091079711914,37.380706787109375,1197.75
23.511999130249023,39.51791763305664,31.552101135253906,41.873252868652344,36.750179290771484,1178.3399658203125
23.19782829284668,39.23698425292969,31.20956802368164,41.74082946777344,36.647918701171875,1178.5899658203125
23.80919075012207,40.26707458496094,31.591920852661133,42.253990173339844,37.448883056640625,1196.68994140625
23.571435928344727,39.98613357543945,31.392778396606445,42.35331726074219,37.01430892944336,1199.72998046875
23.1893367767334,39.143333435058594,30.675859451293945,42.09673309326172,36.468994140625,1197.8399658203125
22.824214935302734,38.39419174194336,29.97488021850586,41.66632080078125,35.872520446777344,1180.72998046875
23.308212280273438,39.04969787597656,30.397064208984375,42.35331726074219,37.227333068847656,1198.3499755859375
23.044992446899414,38.48783493041992,29.871322631835938,41.989131927490234,37.35515213012695,1189.4000244140625
23.087444305419922,38.86240768432617,30.197925567626953,41.873252868652344,37.235862731933594,1187.760009765625
22.917619705200195,39.33062744140625,29.791671752929688,41.63322448730469,36.809818267822266,1180.550048828125
23.240278244018555,40.26707458496094,30.389102935791016,42.64302062988281,38.17313766479492,1206.0699462890625
23.639366149902344,41.390811920166016,31.313125610351562,43.85972595214844,38.871849060058594,1221.530029296875
23.775226593017578,41.6717414855957,31.552101135253906,43.71902084350586,38.94853591918945,1224.7099609375
23.766735076904297,41.6717414855957,31.78308868408203,43.57003402709961,38.99114227294922,1223.1199951171875
23.89410400390625,43.26370620727539,31.265329360961914,43.46244430541992,38.77811813354492,1223.75
24.420555114746094,43.45098876953125,32.06986618041992,43.728721618652344,39.3490104675293,1228.280029296875
24.60735321044922,43.919219970703125,32.50798034667969,44.602455139160156,38.974117279052734,1233.0
24.58188247680664,44.66836166381836,33.00184631347656,45.01852798461914,39.13599395751953,1240.4000244140625
24.90454864501953,45.042945861816406,33.06556701660156,45.31808853149414,38.65030288696289,1240.4599609375
24.79416275024414,43.919219970703125,32.49204635620117,45.35137939453125,38.513973236083984,1241.5899658203125
24.76020050048828,42.98276138305664,32.030033111572266,45.06011962890625,38.65030288696289,1235.22998046875
24.98946189880371,42.98276138305664,31.870710372924805,45.5178108215332,38.94002914428711,1242.8699951171875
24.955490112304688,44.01285171508789,31.599884033203125,45.15167999267578,38.744049072265625,1243.9100341796875
25.014936447143555,44.10649490356445,31.822921752929688,45.14334487915039,39.11043930053711,1247.0799560546875
25.295143127441406,44.38743209838867,32.65932083129883,45.684242248535156,39.775047302246094,1254.5999755859375
25.914995193481445,44.29378890991211,33.58333969116211,46.374916076660156,40.70382308959961,1258.8399658203125
25.54987335205078,43.825565338134766,33.519615173339844,46.01708221435547,40.23517990112305,1256.77001953125
25.753660202026367,44.66836166381836,33.98958206176758,46.250091552734375,40.192562103271484,1257.5400390625
25.804611206054688,44.76200866699219,33.94179153442383,46.349937438964844,39.87730026245117,1258.510009765625
25.71120834350586,44.66836166381836,33.74264907836914,46.19183349609375,39.75800323486328,1259.780029296875
25.626293182373047,44.57472610473633,33.63909149169922,46.18351745605469,39.43415451049805,1257.8800048828125
25.64327621459961,44.29378890991211,33.79044723510742,46.108619689941406,39.49382019042969,1257.6400146484375
26.161245346069336,45.88573455810547,34.71446990966797,46.541343688964844,40.58470916748047,1271.8699951171875
26.008398056030273,45.88573455810547,35.21687698364258,46.59957504272461,39.78357696533203,1270.199951171875
26.90846061706543,46.54124069213867,35.64753723144531,47.05725860595703,40.2949333190918,1276.56005859375
26.696182250976562,46.35396957397461,35.472068786621094,46.89081573486328,40.32902526855469,1273.8499755859375
26.118785858154297,46.26032257080078,34.80218505859375,45.983802795410156,39.73244094848633,1271.5
26.067838668823242,45.97938537597656,34.610801696777344,45.526123046875,39.54494857788086,1269.75
26.05934715270996,46.26032257080078,34.770301818847656,45.64262008666992,40.18414306640625,1274.47998046875
26.882978439331055,47.57134246826172,35.655494689941406,46.51636505126953,40.721073150634766,1285.9599609375
26.866004943847656,47.196773529052734,35.44815444946289,46.18351745605469,41.39435577392578,1283.760009765625
27.485858917236328,48.0395622253418,35.81499481201172,46.49973678588867,42.60456848144531,1293.239990234375
27.188669204711914,44.94930648803711,35.68739318847656,46.300018310546875,42.66422653198242,1295.02001953125
26.730144500732422,44.57472610473633,34.858009338378906,43.67879867553711,40.9085693359375,1281.9200439453125
26.857511520385742,44.94930648803711,35.68739318847656,44.02827835083008,40.533565521240234,1280.260009765625
27.129222869873047,45.79209518432617,36.1180419921875,44.02827835083008,41.12162780761719,1283.3499755859375
26.866004943847656,45.511173248291016,35.902732849121094,43.73703384399414,40.746639251708984,1290.8399658203125
26.891475677490234,45.1365852355957,35.78309631347656,43.76200485229492,40.64437484741211,1291.1800537109375
26.925447463989258,45.042945861816406,35.87082290649414,43.728721618652344,40.40572738647461,1296.6300048828125
26.925447463989258,45.2302360534668,35.96652603149414,43.695438385009766,40.55060577392578,1299.5400390625
26.295305252075195,44.20012664794922,35.519927978515625,43.01308059692383,39.55347442626953,1276.3399658203125
26.593345642089844,45.1365852355957,35.83891296386719,43.254390716552734,39.817665100097656,1286.1199951171875
27.325660705566406,45.88573455810547,36.6284294128418,43.520687103271484,40.61028289794922,1307.5899658203125
27.112777709960938,45.41752243041992,36.245628356933594,43.17118835449219,40.28641128540039,1304.030029296875
26.78919219970703,45.042945861816406,36.25362014770508,43.287696838378906,39.66426467895508,1307.0999755859375
26.397493362426758,45.1365852355957,35.55979919433594,43.13791275024414,39.519386291503906,1310.8699951171875
27.112777709960938,45.88573455810547,36.285518646240234,43.370906829833984,40.32902526855469,1319.050048828125
27.419334411621094,45.79209518432617,36.47691345214844,43.67879867553711,40.320499420166016,1324.5699462890625
26.98505210876465,45.323883056640625,35.974491119384766,43.36257553100586,40.18414306640625,1320.8800048828125
27.002079010009766,44.76200866699219,36.3094367980957,43.287696838378906,40.721073150634766,1321.8699951171875
27.376760482788086,45.698455810546875,37.13881301879883,43.9866828918457,40.03925704956055,1329.1500244140625
27.27457046508789,45.97938537597656,37.11490249633789,43.803611755371094,39.70688247680664,1332.3199462890625
26.440067291259766,45.97938537597656,37.33818435668945,43.96171569824219,38.9483757019043,1328.010009765625
26.60186195373535,45.88573455810547,38.23137664794922,44.93531799316406,39.37449645996094,1336.3199462890625
26.567800521850586,46.26032257080078,38.135684967041016,44.968605041503906,39.238136291503906,1340.4300537109375
26.98505210876465,45.97938537597656,38.27922058105469,45.39298629760742,39.30632781982422,1343.010009765625
26.32085418701172,43.919219970703125,36.69221878051758,44.06156539916992,37.94270324707031,1315.43994140625
25.878053665161133,44.01285171508789,36.65235137939453,43.6038932800293,37.69552993774414,1307.4000244140625
25.656658172607422,43.919219970703125,36.61248016357422,43.387542724609375,37.729637145996094,1306.0999755859375
26.08242416381836,44.01285171508789,37.22652816772461,43.44579315185547,38.18132781982422,1319.8800048828125
25.878053665161133,43.825565338134766,37.234527587890625,42.913230895996094,38.11314010620117,1327.219970703125
25.682209014892578,42.79547119140625,36.36526870727539,42.5054817199707,37.797813415527344,1306.3299560546875
25.571504592895508,43.07640838623047,36.05424499511719,42.49715805053711,37.52509307861328,1308.43994140625
26.27828025817871,43.825565338134766,36.7480583190918,43.129581451416016,37.63587188720703,1330.969970703125
25.59705352783203,42.51455307006836,36.30146408081055,42.8050422668457,37.337589263916016,1321.1500244140625
25.41822624206543,42.32725143432617,36.038299560546875,42.388973236083984,37.363162994384766,1310.1300048828125
26.048362731933594,43.45098876953125,37.00325012207031,43.451637268066406,38.00234603881836,1321.8199462890625
25.656658172607422,43.54462814331055,37.1308479309082,43.56041717529297,37.94270324707031,1320.02001953125
24.532636642456055,42.51455307006836,36.3094367980957,42.623268127441406,36.979637145996094,1295.1099853515625
24.660367965698242,42.79547119140625,36.47691345214844,42.631629943847656,36.93703079223633,1304.280029296875
24.515605926513672,42.51455307006836,36.12601852416992,42.29694366455078,36.96259307861328,1296.3900146484375
24.481544494628906,41.578102111816406,35.57575225830078,41.652652740478516,36.417144775390625,1281.8699951171875
24.013200759887695,41.109886169433594,34.93775939941406,41.2008056640625,36.6216926574707,1256.8800048828125
24.507091522216797,41.6717414855957,35.53588104248047,41.67776107788086,36.98816680908203,1273.719970703125
24.592247009277344,42.13996124267578,36.47691345214844,41.786529541015625,37.81486129760742,1279.2099609375
24.7540283203125,41.48445510864258,36.38917922973633,42.196533203125,37.431339263916016,1298.3800048828125
24.813644409179688,41.390811920166016,36.26158142089844,42.20489501953125,37.18418884277344,1293.77001953125
24.719972610473633,41.20351791381836,36.36526870727539,42.129581451416016,37.30350875854492,1297.5400390625
24.91582679748535,41.48445510864258,36.46893310546875,42.69020462036133,37.56770706176758,1309.6600341796875
25.077611923217773,41.7653923034668,36.57262420654297,42.40571975708008,37.533607482910156,1313.800048828125
24.949886322021484,41.48445510864258,36.65235137939453,42.17979049682617,37.27793884277344,1310.18994140625
24.975431442260742,41.6717414855957,36.7002067565918,42.29694366455078,37.57622146606445,1319.43994140625
25.264955520629883,41.6717414855957,37.043128967285156,42.77387237548828,38.56889724731445,1328.260009765625
25.43526268005371,41.390811920166016,36.76400375366211,42.46427536010742,38.45765686035156,1325.8299560546875
25.77587127685547,41.6717414855957,36.96335983276367,43.25081253051758,38.91120529174805,1332.4100341796875
25.895084381103516,41.48445510864258,37.15581512451172,43.35122299194336,39.05669021606445,1332.8699951171875
25.88656997680664,41.85903549194336,37.348243713378906,43.25918197631836,39.18503952026367,1332.6300048828125
25.792909622192383,42.98276138305664,38.19816207885742,43.7946891784668,39.6813850402832,1335.5400390625
25.903606414794922,42.88911819458008,38.0057258605957,43.711021423339844,39.6813850402832,1333.510009765625
25.733291625976562,42.70183563232422,37.55670928955078,43.61061096191406,39.416099548339844,1328.1700439453125
25.66517448425293,42.420894622802734,37.57273483276367,43.811424255371094,39.527347564697266,1324.4599609375
25.51189613342285,42.60818862915039,37.3963508605957,43.47673416137695,39.50165939331055,1314.1600341796875
25.230892181396484,42.13996124267578,37.08363723754883,43.20060348510742,39.00533676147461,1314.4100341796875
25.367141723632812,41.48445510864258,36.057342529296875,43.20060348510742,38.637367248535156,1314.52001953125
25.307531356811523,41.390811920166016,35.993186950683594,43.326107025146484,38.85985565185547,1319.6800537109375
24.864734649658203,41.390811920166016,35.24749755859375,43.0081672668457,38.22659683227539,1305.1400146484375
24.140932083129883,42.420894622802734,35.800750732421875,40.72386932373047,39.099464416503906,1312.6199951171875
24.302730560302734,42.79547119140625,35.72858810424805,41.02510070800781,39.381866455078125,1330.3599853515625
24.183507919311523,42.60818862915039,35.824798583984375,41.31795120239258,39.63859558105469,1337.3800048828125
24.1239013671875,42.32725143432617,35.76868438720703,40.9832649230957,39.33051681518555,1335.25
24.43897247314453,42.233619689941406,36.17759323120117,41.543880462646484,40.20338439941406,1347.239990234375
24.712696075439453,42.233619689941406,36.482295989990234,41.727962493896484,39.843971252441406,1355.6600341796875
24.447519302368164,42.98276138305664,36.76292419433594,41.76979446411133,39.80974578857422,1360.47998046875
24.7725772857666,42.98276138305664,36.58652114868164,41.82835388183594,39.835411071777344,1363.6099853515625
24.64426612854004,42.04631805419922,36.22570037841797,41.133880615234375,40.126373291015625,1361.219970703125
24.75546646118164,42.32725143432617,36.81904602050781,41.30958938598633,39.96377182006836,1356.6199951171875
24.592941284179688,42.32725143432617,36.482295989990234,41.133880615234375,39.6813850402832,1347.3199462890625
24.421857833862305,41.95267105102539,36.21769332885742,40.69040298461914,39.262054443359375,1335.0999755859375
24.456077575683594,42.32725143432617,36.11346435546875,40.5230598449707,39.835411071777344,1340.199951171875
24.438962936401367,41.35335922241211,36.04931640625,40.589996337890625,39.78407669067383,1346.2900390625
24.68703842163086,41.390811920166016,36.20966720581055,41.234283447265625,40.28897476196289,1357.1600341796875
24.24222183227539,40.19216537475586,35.46398162841797,40.5230598449707,40.117820739746094,1342.0799560546875
24.370534896850586,39.723941802978516,35.35172653198242,40.84938430786133,39.80974578857422,1348.6500244140625
24.011262893676758,38.89051818847656,34.59803771972656,40.364078521728516,38.97966003417969,1337.77001953125
24.054033279418945,38.57212448120117,34.38154602050781,40.69040298461914,39.18503952026367,1329.469970703125
24.302101135253906,38.89987564086914,35.12723159790039,41.033477783203125,39.715614318847656,1328.97998046875
24.56727409362793,38.61893844604492,35.343719482421875,41.40999984741211,40.28897476196289,1340.6800537109375
24.550174713134766,38.75003433227539,35.27958297729492,41.368160247802734,40.62270736694336,1343.5999755859375
24.113916397094727,38.41292190551758,34.582008361816406,40.941429138183594,40.083587646484375,1333.27001953125
23.78885269165039,37.60758972167969,34.1169548034668,40.60673141479492,39.065242767333984,1317.3699951171875
23.51512336730957,37.93533706665039,33.94857406616211,40.673675537109375,38.47477340698242,1316.280029296875
23.42958641052246,37.77610397338867,33.89244842529297,40.69877624511719,38.66303253173828,1320.469970703125
23.498023986816406,37.673065185546875,34.03676986694336,40.598365783691406,38.799949645996094,1325.68994140625
23.711872100830078,38.375572204589844,34.30937957763672,40.5398063659668,38.67159652709961,1331.0999755859375
24.045486450195312,38.54417419433594,34.67020034790039,40.82428741455078,39.16792297363281,1345.199951171875
23.207183837890625,37.139163970947266,33.4835205078125,39.761634826660156,37.26815414428711,1314.550048828125
23.378257751464844,37.47636413574219,33.363258361816406,39.86204528808594,37.64468765258789,1312.93994140625
23.01043701171875,37.32650375366211,33.3311767578125,39.518978118896484,37.225364685058594,1300.1600341796875
22.74526023864746,35.659210205078125,32.49729537963867,39.38510513305664,36.83171081542969,1286.1700439453125
22.711044311523438,35.20025634765625,32.64964294433594,39.14244842529297,36.50653076171875,1284.93994140625
22.428760528564453,34.479000091552734,32.38504409790039,39.066680908203125,36.070098876953125,1279.56005859375
22.719600677490234,35.378211975097656,32.85811996459961,39.85795593261719,37.122676849365234,1289.0
22.471529006958008,35.518707275390625,32.914249420166016,39.369728088378906,36.54930877685547,1270.97998046875
22.80513572692871,36.68954849243164,33.4113655090332,39.81586837768555,36.7889289855957,1271.8299560546875
23.027544021606445,36.32426071166992,33.363258361816406,39.933719635009766,37.75594711303711,1287.8699951171875
22.2576847076416,35.59365463256836,32.61756896972656,39.024600982666016,36.51508331298828,1265.4200439453125
22.43731689453125,35.247074127197266,32.360992431640625,39.01618576049805,36.92584228515625,1267.6400146484375
22.411657333374023,35.8746452331543,32.713783264160156,39.386558532714844,37.148345947265625,1271.5
22.29189682006836,35.7435188293457,32.45721435546875,39.192955017089844,37.148345947265625,1278.3599853515625
22.514297485351562,36.82069396972656,32.80197525024414,39.42022705078125,37.85005569458008,1295.52001953125
22.27478790283203,37.008026123046875,32.62559509277344,38.923583984375,37.68747329711914,1287.1400146484375
21.761547088623047,36.914363861083984,32.128456115722656,38.30908203125,37.76449966430664,1283.5
21.077219009399414,37.08296203613281,31.663427352905273,37.862953186035156,37.06277084350586,1268.449951171875
21.08577537536621,37.45762634277344,31.97612190246582,38.11548614501953,37.841514587402344,1280.0999755859375
20.94035530090332,37.60749053955078,31.703510284423828,38.09864044189453,37.661800384521484,1296.6700439453125
21.761547088623047,38.872005462646484,32.43314743041992,38.83939743041992,38.80463409423828,1307.4100341796875
21.9155216217041,39.00314712524414,32.82604217529297,38.68788528442383,38.744483947753906,1320.6400146484375
22.29189682006836,40.16462707519531,33.544036865234375,39.14244842529297,39.48344802856445,1339.6700439453125
21.983951568603516,39.87425231933594,33.1003303527832,38.5279541015625,38.77884292602539,1337.8800048828125
22.197803497314453,39.34971237182617,32.72117233276367,38.7215576171875,39.56937789916992,1339.219970703125
22.57418441772461,39.93044662475586,33.33427810668945,39.22661590576172,40.24819564819336,1353.219970703125
22.069490432739258,39.36845016479492,32.866371154785156,38.612125396728516,39.81856918334961,1343.800048828125
21.44504737854004,37.27029800415039,31.809553146362305,37.862953186035156,38.30624771118164,1319.489990234375
21.4707088470459,36.59587860107422,31.777286529541016,38.14073944091797,38.21173095703125,1313.6400146484375
21.522031784057617,36.9705696105957,31.96283531188965,38.16598892211914,38.3577995300293,1317.719970703125
21.46215057373047,36.549049377441406,32.5517578125,37.408390045166016,37.97972869873047,1308.8699951171875
21.4707088470459,35.949581146240234,32.253257751464844,37.282135009765625,37.661808013916016,1316.1400146484375
21.077219009399414,35.35011672973633,32.132259368896484,36.5245361328125,36.905643463134766,1305.43994140625
21.154203414916992,35.61237716674805,32.584022521972656,36.7349853515625,36.10651397705078,1326.72998046875
21.333843231201172,36.17439270019531,33.04385757446289,37.19794845581055,36.60490036010742,1325.8399658203125
22.129365921020508,37.76674270629883,34.116817474365234,38.59529113769531,37.32667922973633,1343.800048828125
22.035274505615234,37.710533142089844,34.03614044189453,38.654212951660156,36.62208938598633,1345.02001953125
21.983951568603516,37.382694244384766,33.63277816772461,38.35959243774414,36.63067626953125,1337.4300537109375
21.992502212524414,37.20473098754883,33.43109130859375,38.38485336303711,36.45023727416992,1331.93994140625
21.579824447631836,35.84654998779297,32.809906005859375,37.76193618774414,35.754215240478516,1304.8900146484375
21.691591262817383,35.7715950012207,32.81797409057617,37.57673645019531,35.88310623168945,1300.6700439453125
21.588424682617188,35.92151641845703,32.63242721557617,37.795616149902344,35.6339225769043,1292.280029296875
21.665800094604492,36.05268478393555,32.62435531616211,37.69459915161133,35.547996520996094,1286.93994140625
20.814640045166016,34.703514099121094,32.14031982421875,36.22991943359375,34.83478927612305,1254.050048828125
21.192934036254883,34.90962219238281,32.18872833251953,36.49086380004883,35.10976028442383,1260.3399658203125
20.393362045288086,32.61418533325195,30.591379165649414,34.580039978027344,33.15922164916992,1200.0699462890625
19.593793869018555,31.33060646057129,30.333227157592773,34.76523208618164,33.288108825683594,1199.3800048828125
17.685136795043945,26.186904907226562,27.477388381958008,31.692758560180664,29.93695640563965,1119.4599609375
18.14940643310547,29.812789916992188,29.365156173706055,32.862823486328125,30.64156723022461,1172.530029296875
16.73080825805664,26.692852020263672,27.727476119995117,30.413259506225586,28.562129974365234,1120.760009765625
17.633554458618164,28.379304885864258,29.599102020263672,31.280288696289062,30.572830200195312,1172.6400146484375
17.186477661132812,27.967056274414062,28.9698543548584,30.9014835357666,29.799484252929688,1178.81005859375
17.96026039123535,29.297483444213867,29.752378463745117,31.67592430114746,29.9455509185791,1204.489990234375
17.8914737701416,28.051376342773438,29.066654205322266,31.330795288085938,29.722152709960938,1192.760009765625
17.874284744262695,27.967056274414062,29.502288818359375,31.356048583984375,29.911191940307617,1193.8900146484375
16.825380325317383,26.21501350402832,28.388999938964844,29.756683349609375,28.072341918945312,1140.6500244140625
16.292333602905273,25.08133888244629,27.711341857910156,29.276874542236328,27.4193058013916,1123.530029296875
16.24074935913086,24.4161319732666,26.953012466430664,29.546228408813477,27.299001693725586,1123.8199462890625
16.765207290649414,25.596647262573242,28.05823516845703,30.480600357055664,28.41605567932129,1162.3499755859375
17.495994567871094,26.655372619628906,28.905311584472656,31.541240692138672,29.283924102783203,1177.5999755859375
17.220870971679688,27.948314666748047,28.81657600402832,31.297117233276367,28.862876892089844,1159.27001953125
17.37562370300293,27.957691192626953,29.211870193481445,31.339216232299805,29.249549865722656,1176.800048828125
17.934471130371094,29.316225051879883,30.365489959716797,32.677635192871094,30.358001708984375,1210.0799560546875
17.900070190429688,28.98829460144043,29.897600173950195,32.46717834472656,30.160369873046875,1212.9200439453125
17.77111053466797,29.09135627746582,30.300968170166016,32.34091567993164,30.521257400512695,1218.8900146484375
17.73672103881836,28.107593536376953,29.284473419189453,32.004207611083984,29.902591705322266,1204.4200439453125
17.1520938873291,26.6085205078125,27.93722915649414,30.74996566772461,28.63947105407715,1173.969970703125
16.790992736816406,25.952680587768555,26.97721290588379,30.312236785888672,27.995010375976562,1165.239990234375
17.814098358154297,27.151933670043945,28.09050750732422,31.73750877380371,29.38702392578125,1198.6199951171875
17.289649963378906,26.21501350402832,27.03368377685547,30.906099319458008,28.61368751525879,1185.9000244140625
17.126298904418945,25.053237915039062,25.880054473876953,30.125598907470703,27.539600372314453,1154.22998046875
17.177881240844727,25.259357452392578,26.154342651367188,30.473434448242188,27.840351104736328,1162.27001953125
17.590564727783203,25.34368133544922,26.210819244384766,30.329208374023438,28.149681091308594,1172.8699951171875
17.874284744262695,25.662235260009766,26.460899353027344,31.016389846801758,28.544937133789062,1188.6800537109375
18.218183517456055,26.786542892456055,27.275711059570312,31.55086326599121,29.61043930053711,1209.1099853515625
18.175201416015625,27.161300659179688,26.96914291381836,31.38966941833496,29.58466339111328,1216.010009765625
17.556175231933594,25.96204376220703,26.210819244384766,30.261337280273438,28.175457000732422,1204.0899658203125
17.37562370300293,25.231245040893555,26.017200469970703,30.235889434814453,28.072341918945312,1202.0899658203125
16.438491821289062,23.910194396972656,24.476329803466797,29.548707962036133,27.049814224243164,1166.760009765625
16.025815963745117,22.44859504699707,23.613128662109375,28.870014190673828,26.826404571533203,1129.56005859375
15.922643661499023,23.404258728027344,23.87128257751465,29.082111358642578,26.5858097076416,1136.4300537109375
16.163379669189453,25.034496307373047,25.533159255981445,29.75232696533203,27.685678482055664,1162.949951171875
16.56745147705078,25.287464141845703,25.4686222076416,30.20195960998535,28.75116729736328,1175.3800048828125
16.189165115356445,24.284963607788086,24.581207275390625,29.514774322509766,27.685678482055664,1151.06005859375
16.6534366607666,25.20313835144043,25.323410034179688,30.549789428710938,28.575695037841797,1160.4000244140625
15.982831001281738,24.00388526916504,24.298852920532227,29.67597198486328,27.78936004638672,1131.4200439453125
15.234835624694824,21.652219772338867,23.112953186035156,28.85304832458496,26.25127410888672,1099.22998046875
16.180570602416992,22.851472854614258,24.626691818237305,30.558271408081055,27.70295524597168,1123.949951171875
15.716300964355469,23.151283264160156,25.09871482849121,30.85520362854004,28.057228088378906,1144.030029296875
15.767882347106934,24.378658294677734,26.352020263671875,31.143644332885742,28.186853408813477,1164.969970703125
15.329410552978516,23.07633399963379,24.984777450561523,30.261337280273438,27.296833038330078,1155.4599609375
16.20635986328125,24.819005966186523,26.28691291809082,31.762958526611328,28.713947296142578,1194.8900146484375
16.249347686767578,26.083852767944336,26.28691291809082,31.652667999267578,28.601621627807617,1195.5400390625
16.619041442871094,27.358057022094727,27.019367218017578,32.26350021362305,29.20648765563965,1207.25
16.19776153564453,25.896467208862305,25.717233657836914,31.262414932250977,28.70530128479004,1203.6600341796875
16.309528350830078,26.6085205078125,25.953243255615234,31.330303192138672,29.292898178100586,1224.5799560546875
15.793681144714355,26.168169021606445,25.26148223876953,31.516944885253906,29.266969680786133,1200.8599853515625
16.997333526611328,27.995162963867188,26.75079917907715,32.8997688293457,32.3950080871582,1225.3800048828125
